Id,MaxT,MinT,Dayname,Day,Distric1_Get,Distric2_Get,Distric3_Get,Distric4_Get,Distric5_Get,Total_Well,Daily_use,TotalMass_Distric1,TotalMass_Distric2,TotalMass_Distric3,TotalMass_Distric4,TotalMass_Distric5,Entrance_Distric1,Entrance_Distric2,Entrance_Distric3,Entrance_Distric4,Entrance_Distric5,Rainy_Distric1,Rainy_Distric2,Rainy_Distric3,Rainy_Distric4,Rainy_Distric5,save_tank_6AM,save_tank_24,Pecks
917,26,18,friday,9/29/23,892188,207090,297770,180012,166180,1597143,3444977,105.92,201.441,23.389,27.66,31.082,4.14,1.4,4.86,5.49,0.8,0,0,0,0,0,1374879,1104496,0
918,27,17,saturday,9/30/23,892873,206348,297865,165899,166126,1595497,3358858,105.342,201.074,23.214,27.294,30.926,4.23,1.38,3.08,5.44,0.88,0,0,0,0,0,1416676,1112798,0
919,27,19,sunday,10/1/23,889047,202084,296803,174003,163918,1604148,3349968,104.691,200.714,22.933,27.054,30.769,4.1,1.46,1.81,5.41,0.88,0,0,0,0,0,1403810,1140125,0
920,27,18,monday,10/2/23,809338,188678,289220,179002,162996,1604987,3284878,104.1,200.35,22.67,26.81,30.61,4.23,1.49,1.83,5.42,0.82,0,0,0,0,0,1368120,1138277,0
921,28,19,tuesday,10/3/23,790671,187467,291768,168868,165296,1600633,3354997,103.544,199.994,22.393,26.574,30.458,4.27,1.46,1.73,5.41,0.76,0.3,0,0,0,0,1256928,1026978,0
922,27,19,wednesday,10/4/23,789873,186521,290560,179564,163828,1605332,3253949,103.1,199.63,22.14,26.37,30.3,4.55,1.45,1.88,5.86,0.8,0.7,0,0,2.5,0,1283280,1049440,0
923,25,17,thursday,10/5/23,778388,185747,289496,178342,166380,1613993,3280088,102.58,199.27,21.87,26.17,30.138,4.34,1.44,1.72,5.83,0.77,0,0,0,3.5,0,1278543,1029529,0
924,23,12,friday,10/6/23,788413,185921,289660,166528,162910,1616153,3328459,102.04,198.906,21.609,25.95,29.988,4.81,1.37,1.76,5.67,0.74,0,0,0,0,0,1197671,954204.3,0
925,26,14,saturday,10/7/23,791895,185830,289760,174883,161910,1609838,3308840,101.574,198.546,21.326,25.734,29.854,4.54,1.46,1.56,5.67,0.91,0,0,0,0,0,1137879,910295.9,0
926,26,16,sunday,10/8/23,894780,188943,289830,177819,161082,1613398,3358845,100.865,198.186,21.047,25.542,29.72,4.63,1.43,1.58,5.65,0.91,0,0,0,0,0,1190462,875353.5,0
927,29,17,monday,10/9/23,957616,192617,289890,172420,158610,1616935,3332073,100.207,197.826,20.747,25.35,29.586,4.67,1.44,1.44,5.67,0.94,0,0,0,0,0,1248297,971749.1,0
928,30,19,tuesday,10/10/23,959803,193299,289960,179870,156826,1616039,3344936,99.601,197.474,20.451,25.158,29.452,4.72,1.53,1.49,5.69,0.91,0,0.2,0,0,0,1279834,1061354,0
929,28,18,wednesday,10/11/23,957313,193126,270980,179692,154839,1617994,3403306,98.95,197.11,20.21,24.97,29.31,5.03,1.44,1.66,5.69,0.9,0.6,0,0,0.5,0,1347571,1075394,0
930,24,17,thursday,10/12/23,957017,193146,246710,173557,154390,1611013,3353818,98.38,196.9,20.08,24.97,29.18,5.42,3.09,3.11,7.8,0.85,3.2,3.5,3.1,17,3,1343739,1083619,0
931,20,13,friday,10/13/23,959003,193275,246918,166617,156806,1610932,3326539,97.871,196.61,20.072,24.874,29.184,6.41,2.25,3.98,6.7,2.41,5.5,0.2,2,18,6.5,1405908,1134147,0
932,25,14,saturday,10/14/23,919913,179380,236280,182383,156091,1611985,3293059,97.299,196.336,19.933,24.733,29.117,5.45,2.41,2.9,6.19,1.633,0,0,0,0,0,1426728,1190499,0
933,24,14,sunday,10/15/23,892803,193487,199940,158820,154890,1611188,3293198,96.706,196.012,19.771,24.58,29.027,4.72,1.85,2.12,5.81,1.36,0.3,0,0,0,0,1431166,1142238,0
934,24,17,monday,10/16/23,879010,193645,193080,172004,156111,1606199,3246188,96.21,195.674,19.75,24.58,28.938,5.13,1.69,2.81,7.54,1.35,6,0.6,0,8.5,0,1405573,1153756,0
935,24,14,tuesday,10/17/23,838031,193998,188030,178508,154818,1605431,3245433,95.762,195.364,19.793,24.462,28.893,5.69,2,3.95,6.21,1.87,1.5,0,0,7.5,2,1397432,1127559,0
936,23,14,wednesday,10/18/23,837489,196057,208040,162292,154848,1606331,3208269,95.24,195.05,19.62,24.35,28.85,5.16,1.93,2.63,6.18,1.85,0,0,0,0,0,1371354,1143285,0
937,25,15,thursday,10/19/23,638088,199536,227180,169687,153681,1613947,3223949,94.82,194.72,19.47,24.23,28.8,5.08,1.84,2.25,6.21,1.84,0,0,0,0,0,1168416,1012880,0
938,25,16,friday,10/20/23,874481,199536,278660,167940,154569,1613981,3321892,94.169,194.37,19.181,24.087,28.759,4.86,1.67,2.21,5.93,1.86,0,0,0,2,0,1258843,983761.6,0
939,24,15,saturday,10/21/23,903086,196509,252300,178462,154390,1604336,3281348,93.52,194.018,19.005,23.945,28.715,4.5,1.49,2.31,5.9,1.85,0,0,0,0,0,1264358,1025416,0
940,26,16,sunday,10/22/23,820180,192990,203080,177169,153989,1600635,3230265,92.803,193.665,18.849,23.805,28.67,4.91,1.49,2.29,5.91,1.82,0,0,0,0,0,1238580,979642.4,0
941,24,15,monday,10/23/23,913630,191798,203560,168433,153036,1597058,3238561,92.276,193.305,18.694,23.687,28.625,4.5,1.42,2.29,5.92,1.87,0,0,0,0,0,1224345,992021.8,0
942,25,15,tuesday,10/24/23,907845,192385,203700,161000,151158,1600561,3259809,91.635,192.952,18.54,23.57,28.581,4.61,1.51,2.31,5.94,1.81,0,0,0,0,0,1251460,993368.1,0
943,24,17,wednesday,10/25/23,915538,192816,200820,178541,151890,1600570,3228149,90.99,192.6,18.39,23.44,28.54,4.23,1.51,2.41,5.8,1.86,0,0,0,0,0,1302653,1041409,0
944,25,15,thursday,10/26/23,907178,192816,203660,167199,151380,1600779,3265431,90.27,192.25,18.23,23.31,28.49,4.2,1.52,2.3,5.79,1.85,0,0,0,0,0,1273355,1042696,0
945,25,14,friday,10/27/23,902265,192816,203680,159890,151800,1602260,3319623,89.594,191.894,18.091,23.17,28.447,4.14,1.5,2.51,5.67,1.83,0,0,0,0,0,1214303,982029.6,0
946,25,14,saturday,10/28/23,913981,192816,203670,166706,152229,1604038,3263893,89.013,191.548,18.172,22.841,28.402,4.35,1.59,4.8,5.53,1.87,0,0,0,0,0,1241765,984335.6,0
947,26,14,sunday,10/29/23,916040,192816,203840,165219,149590,1613017,3223769,88.411,191.195,18.325,22.378,28.357,4.43,1.51,6.02,5.17,1.85,0,0,0,0,0,1309249,1039242,0
948,27,16,monday,10/30/23,913858,192816,203780,171562,149931,1611384,3285538,87.792,190.857,18.468,21.895,28.313,4.32,1.59,5.73,4.9,1.85,0,0,0,0,0,1311717,1039356,0
949,21,14,tuesday,10/31/23,900360,192816,203680,170117,151518,1605560,3219601,87.241,190.504,18.602,21.412,28.269,3.98,1.49,5.69,4.68,1.78,0,0,0,0,0,1332846,1089052,0
950,21,16,wednesday,11/1/23,886063,192816,203700,171468,151300,1601299,3218686,86.59,190.16,18.76,20.91,28.22,4.49,1.57,5.71,4.42,1.84,0,0.2,0,0,0,1390004,1133915,0
951,22,16,thursday,11/2/23,871577,192816,194970,159715,151111,1601108,3213629,85.93,189.83,18.59,20.41,28.18,3.99,1.81,6.21,4.41,1.82,0.8,1.2,4.3,0,1,1414805,1155074,0
952,21,11,friday,11/3/23,843985,192816,184460,162628,151518,1600785,3276523,85.414,189.489,18.953,20.04,28.134,4.47,1.55,4.15,4.39,1.77,0.8,0,0,0.5,3,1353443,1088096,0
953,15,14,saturday,11/4/23,818838,192510,184340,166820,151132,1606576,3161675,84.813,189.179,18.891,19.86,28.089,4.5,1.91,2.76,4.98,1.74,3.5,2.4,4.7,2,1,1368238,1122286,0
954,20,12,sunday,11/5/23,818739,192144,184310,152412,149958,1601353,3208003,84.281,188.661,18.787,19.68,28.067,4.51,1.54,2.72,4.97,1.95,0.3,0,0,0,0,1333759,1078608,0
955,20,11,monday,11/6/23,818145,192144,183607,161602,151185,1605384,3175818,83.751,187.97,18.663,19.5,28.045,4.74,1.55,2.46,4.79,1.95,0,0,0,0,0,1318040,1082970,0
956,22,11,tuesday,11/7/23,817700,192144,175400,160634,149181,1604731,3183362,83.181,187.286,18.53,19.32,28.022,4.21,1.59,2.49,4.79,2.02,0,0,0,0,0,1314694,1063488,0
957,20,11,wednesday,11/8/23,814613,192144,175410,150401,149133,1606230,3166380,82.64,186.51,18.43,19.14,28,4.2,1.5,2.49,4.79,1.77,0,0,0,0,0,1255113,1000503,0
958,20,11,thursday,11/9/23,811872,192144,175480,153330,149610,1606872,3177008,82.09,185.69,18.31,18.96,27.98,4.48,1.83,2.63,4.8,1.99,0,0,0,0,0,1230868,980108.4,0
959,24,12,friday,11/10/23,806998,192144,175440,152610,148212,1593017,3231368,81.508,184.859,18.212,18.78,27.96,4.35,1.92,2.81,4.81,2.03,0,0,0,0,0,1121648,883472.3,0
960,21,12,saturday,11/11/23,803620,192263,175440,146332,149922,1580706,3128030,80.906,183.938,18.111,18.6,27.94,4.4,1.83,2.55,4.8,2.03,0,0,0,0,0,1094799,866524.8,0
961,21,12,sunday,11/12/23,889469,192360,175310,151279,165189,1578979,3113023,80.268,182.937,18.009,18.42,27.9,4.21,1.92,2.49,4.63,1.98,0,0,0,0,0,1187187,918984.4,0
962,21,12,monday,11/13/23,837558,191114,175410,149635,186060,1563461,3133488,79.59,181.929,17.898,18.24,27.86,4.04,1.86,2.46,4.62,2.24,0,0,0,0,0,1206943,935350.1,0
963,22,12,tuesday,11/14/23,902672,191626,197810,148592,151659,1563199,3083568,78.916,180.928,17.746,18.07,27.82,4.08,1.95,2.57,4.74,1.82,0,0,0,0,0,1319167,1049066,0
964,19,12,wednesday,11/15/23,883563,189297,175140,149972,149236,1563419,3098038,78.29,179.92,17.62,17.91,27.78,4.23,1.87,2.52,4.85,1.84,0,0,0,0,0,1333522,1113384,0
965,21,13,thursday,11/16/23,839488,192359,175170,149966,151980,1563218,3123038,77.66,178.92,17.51,17.75,27.74,4.04,1.94,2.5,4.87,1.89,0,0,0,0,0,1356500,1132964,0
